"timestamp","city","hour","day_of_week","month","day_of_year","hour_sin","hour_cos","month_sin","month_cos","doy_sin","doy_cos","is_weekend","is_peak_hour","is_night","season","temp_c","humidity_pct","windspeed_kmh","winddir_deg","windgusts_kmh","pressure_hpa","uv_index","dew_point_c","cloudcover_pct","visibility_m","precipitation_mm","rain_mm","heat_index_c","wind_chill_c","apparent_temp_delta","weathercode","aqi","dominant_poll","pm25_iaqi","pm10_iaqi","no2_iaqi","o3_iaqi","co_iaqi","so2_iaqi","aqi_cat_ordinal","aqi_cat_label","pollution_accumulation_idx","ventilation_idx","humidity_pm25_interaction","uv_o3_interaction","temp_range_c","temp_variance","wind_variance","aqi_lag_1h","aqi_lag_3h","aqi_rolling_3h_mean","aqi_rolling_3h_std","aqi_change_rate_1h","target_aqi_current","target_aqi_cat_current","target_pm25_day1_avg","target_aqi_cat_day1","target_pm25_day2_avg","target_aqi_cat_day2","target_trend_direction"
"2026-08-26T00:37:37.591930+00:00","Lahore","0","2","8","238","0.0","1.0","-0.866025","-0.5","-0.816538","-0.577292","0","0","1","2","28.0","79","3.5","100","9.4","978.2","0.0","25.5","0","8200.0","0.0","0.0","31.95","","7.8","0","61","pm25","61","23","6.9","11.4","5.5","4.1","1","Moderate","31.1971","5.7377","48.19","0.0","8.8","9.3633","3.7465","82.0","122.0","110.33","20.14","-45.0","61","1","115","2","178","3","1"
"2026-08-26T02:18:17.956769+00:00","Lahore","2","2","8","238","0.5","0.866025","-0.866025","-0.5","-0.816538","-0.577292","0","0","1","2","29.6","83","2.8","123","8.6","978.0","0.0","25.6","2","8200.0","0.0","0.0","37.25","","5.6","0","65","pm25","65","28","6.9","13.5","5.5","4.1","1","Moderate","42.4821","4.3077","53.95","0.0","8.8","9.3633","3.7465","82.0","122.0","110.33","20.14","-45.0","65","1","115","2","178","3","1"
"2026-08-26T03:43:48.538563+00:00","Lahore","3","2","8","238","0.707107","0.707107","-0.866025","-0.5","-0.816538","-0.577292","0","0","1","2","31.7","84","2.4","128","10.4","978.1","0.0","25.6","2","7220.0","0.0","0.0","44.96","","3.2","0","61","pm25","61","25","4.2","19.1","4.6","3.6","1","Moderate","46.7667","3.9344","51.24","0.0","8.8","9.3633","3.7465","82.0","122.0","110.33","20.14","-45.0","61","1","115","2","178","3","1"
"2026-08-26T04:29:34.806557+00:00","Lahore","4","2","8","238","0.866025","0.5","-0.866025","-0.5","-0.816538","-0.577292","0","0","1","2","33.0","85","3.4","142","10.8","978.2","0.0","25.6","2","7200.0","0.0","0.0","50.75","","1.6","0","61","pm25","61","25","4.2","23.2","4.6","3.6","1","Moderate","33.1912","5.5738","51.85","0.0","8.8","9.3633","3.7465","82.0","122.0","110.33","20.14","-45.0","61","1","115","2","178","3","1"
"2026-08-26T05:23:10.045952+00:00","Lahore","5","2","8","238","0.965926","0.258819","-0.866025","-0.5","-0.816538","-0.577292","0","0","1","2","34.4","87","4.7","155","10.8","977.9","0.0","25.6","1","7200.0","0.0","0.0","58.43","","0.2","0","65","pm25","65","25","4.6","30.5","4.6","4.1","1","Moderate","25.8617","7.2308","56.55","0.0","8.8","9.3633","3.7465","82.0","122.0","110.33","20.14","-45.0","65","1","115","2","178","3","1"
"2026-08-26T06:28:14.640988+00:00","Lahore","6","2","8","238","1.0","0.0","-0.866025","-0.5","-0.816538","-0.577292","0","0","0","2","35.4","86","5.2","159","9.0","978.2","0.05","25.7","2","7200.0","0.0","0.0","62.74","","-0.5","0","70","pm25","70","27","5.5","29.7","4.6","4.6","1","Moderate","25.0385","7.4286","60.2","1.485","8.8","9.3633","3.7465","82.0","122.0","110.33","20.14","-45.0","70","1","115","2","178","3","1"
"2026-08-26T07:36:52.347969+00:00","Lahore","7","2","8","238","0.965926","-0.258819","-0.866025","-0.5","-0.816538","-0.577292","0","1","0","2","36.4","84","5.1","128","8.3","978.8","0.65","26.7","1","7200.0","0.0","0.0","66.34","","0.5","0","78","pm25","78","30","4.2","32.9","3.7","5.1","1","Moderate","28.1412","6.5385","65.52","21.385","8.7","9.0894","3.6628","82.0","122.0","110.33","20.14","-45.0","78","1","115","2","178","3","1"
"2026-08-26T08:29:47.674253+00:00","Lahore","8","2","8","238","0.866025","-0.5","-0.866025","-0.5","-0.816538","-0.577292","0","1","0","2","36.7","77","6.0","155","9.4","979.1","2.0","26.7","0","8200.0","0.0","0.0","62.18","","1.7","0","80","pm25","80","31","5.5","34.2","3.7","5.6","1","Moderate","23.6","7.5","61.6","68.4","8.7","9.0894","3.6628","82.0","122.0","110.33","20.14","-45.0","80","1","115","2","178","3","1"
"2026-08-26T09:30:03.242371+00:00","Lahore","9","2","8","238","0.707107","-0.707107","-0.866025","-0.5","-0.816538","-0.577292","0","1","0","2","37.0","67","7.4","184","11.5","979.1","3.8","25.9","0","9100.0","0.0","0.0","56.06","","2.5","1","76","pm25","76","29","5.1","32.9","5.5","5.6","1","Moderate","17.1514","9.7368","50.92","125.02","8.7","9.0894","3.6628","82.0","122.0","110.33","20.14","-45.0","76","1","115","2","178","3","1"
"2026-08-26T10:23:43.839201+00:00","Lahore","10","2","8","238","0.5","-0.866025","-0.866025","-0.5","-0.816538","-0.577292","0","0","0","2","36.7","58","8.5","220","12.6","979.2","5.55","24.7","16","7500.0","0.0","0.0","49.25","","3.7","0","76","pm25","76","29","5.1","30.1","5.5","5.6","1","Moderate","14.1271","11.1842","44.08","167.055","8.7","9.0894","3.6628","82.0","122.0","110.33","20.14","-45.0","76","1","115","2","178","3","1"
"2026-08-26T11:19:01.741464+00:00","Lahore","11","2","8","238","0.258819","-0.965926","-0.866025","-0.5","-0.816538","-0.577292","0","0","0","2","36.2","52","9.1","242","16.9","978.8","6.95","23.9","8","9960.0","0.0","0.0","44.59","","5.5","0","82","pm25","82","31","7.4","27.7","5.5","5.6","1","Moderate","13.6967","11.0976","42.64","192.515","8.7","9.0894","3.6628","82.0","122.0","110.33","20.14","-45.0","82","1","115","2","178","3","1"
"2026-08-26T12:27:10.757323+00:00","Lahore","12","2","8","238","0.0","-1.0","-0.866025","-0.5","-0.816538","-0.577292","0","0","0","2","35.0","46","7.0","264","16.9","978.7","7.7","22.7","15","11400.0","0.0","0.0","39.18","","7.3","0","82","pm25","82","31","7.4","26.4","5.5","5.6","1","Moderate","17.1029","8.5366","37.72","203.28","8.6","8.8121","3.7681","82.0","122.0","110.33","20.14","-45.0","82","1","115","2","178","3","1"
